Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumCatalogPurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Year,Tenure,Customer_Active_Days,Total_Spent,Total_Purchases,Web_Ratio,Store_Ratio,Deal_Ratio,Living_Situation,Education_Level,Total_Children,Is_Parent,Age,Website_Activity,Cluster,Total_PromoAccepted
4,76542.0,0,0,91,794,73,573,0,29,14,8,2,0,0,0,0,0,0,0,2013,456,4511,1483,23,0.17391304347826086,0.43478260869565216,0.043478260869565216,1,1,0,0,69,6,1,0
2,70515.0,0,0,12,420,0,452,182,64,140,6,2,0,0,0,0,0,0,1,2013,251,4306,1258,17,0.35294117647058826,0.23529411764705882,0.058823529411764705,0,0,0,0,32,8,1,0
2,18227.0,1,0,21,1,2,7,4,3,11,1,8,0,0,0,0,0,0,0,2012,598,4653,28,4,0.0,0.5,0.25,1,0,1,1,38,8,2,0
2,69139.0,0,1,23,86,12,75,33,15,6,1,4,0,0,0,0,0,0,0,2014,153,4208,227,11,0.36363636363636365,0.45454545454545453,0.09090909090909091,1,0,1,1,60,8,0,0
2,69109.0,0,0,10,823,25,459,124,29,95,6,4,0,0,1,0,0,0,1,2012,597,4652,1555,20,0.3,0.35,0.05,1,0,0,0,43,10,1,1
2,69627.0,0,1,35,231,161,215,171,30,53,2,5,0,0,0,0,0,0,0,2013,469,4524,861,23,0.34782608695652173,0.4782608695652174,0.08695652173913043,0,0,1,1,63,13,3,0
2,38136.0,1,0,69,8,15,27,0,20,33,1,8,1,0,0,0,0,0,0,2013,433,4488,103,8,0.375,0.25,0.25,1,0,1,1,47,11,2,1
4,62159.0,0,0,68,182,17,259,77,70,29,2,4,0,0,0,0,0,0,0,2014,62,4117,634,19,0.3157894736842105,0.5263157894736842,0.05263157894736842,0,1,0,0,79,10,1,0
2,80695.0,0,0,85,557,129,984,193,37,18,8,2,0,0,0,0,0,0,0,2013,182,4237,1918,19,0.2631578947368421,0.2631578947368421,0.05263157894736842,0,0,0,0,62,7,1,0
3,33316.0,1,1,34,79,1,31,4,4,12,1,6,0,0,0,0,0,0,0,2013,268,4323,131,10,0.2,0.4,0.3,0,1,2,1,54,8,0,0
2,58554.0,1,1,55,368,24,68,38,0,88,2,7,0,0,0,0,0,0,0,2012,641,4696,586,22,0.36363636363636365,0.2727272727272727,0.2727272727272727,1,0,2,1,57,15,3,0
1,17256.0,1,0,10,6,4,14,8,8,22,1,8,1,0,0,0,0,0,0,2013,218,4273,62,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,1,2,1,1,33,10,2,1
2,53034.0,1,1,30,160,15,196,15,11,50,1,8,0,0,0,0,0,0,0,2013,395,4450,447,22,0.2727272727272727,0.3181818181818182,0.36363636363636365,0,0,2,1,51,14,2,0
0,52203.0,0,0,36,488,21,238,56,108,28,7,6,0,0,0,0,0,0,0,2012,698,4753,939,27,0.2962962962962963,0.4074074074074074,0.037037037037037035,1,2,0,0,75,14,3,0
0,59601.0,0,1,14,691,7,69,0,7,23,2,8,0,1,0,0,0,0,0,2013,339,4394,797,15,0.13333333333333333,0.4666666666666667,0.26666666666666666,0,2,1,1,48,10,2,1
3,75154.0,0,1,79,543,10,205,160,143,82,3,3,0,0,0,0,0,0,1,2012,663,4718,1143,16,0.375,0.375,0.0625,0,1,1,1,67,9,3,0
2,47025.0,0,1,52,254,7,108,20,0,26,3,6,0,0,0,0,0,0,0,2013,234,4289,415,17,0.35294117647058826,0.29411764705882354,0.17647058823529413,0,0,1,1,49,12,3,0
2,37971.0,1,0,97,5,4,10,2,2,7,0,8,0,0,0,0,0,0,0,2013,216,4271,30,5,0.2,0.6,0.2,1,0,1,1,52,9,0,0
3,41335.0,1,0,24,112,19,21,16,14,5,1,7,0,0,0,0,0,0,0,2013,185,4240,187,12,0.3333333333333333,0.3333333333333333,0.25,0,1,1,1,57,11,0,0
2,67267.0,0,1,0,134,11,59,15,2,30,2,2,0,0,0,0,0,0,0,2014,47,4102,251,11,0.2727272727272727,0.45454545454545453,0.09090909090909091,1,0,1,1,67,5,0,0
2,57338.0,0,1,96,143,6,52,11,8,17,1,5,0,0,0,0,0,0,0,2014,61,4116,237,12,0.3333333333333333,0.4166666666666667,0.16666666666666666,0,0,1,1,50,9,0,0
0,50523.0,1,1,89,51,4,24,4,7,1,0,6,0,0,0,0,0,0,0,2013,186,4241,91,8,0.25,0.5,0.25,1,2,2,1,65,8,0,0
3,35791.0,2,1,94,27,0,5,0,0,3,0,8,0,0,0,0,0,0,0,2013,419,4474,35,6,0.16666666666666666,0.5,0.3333333333333333,0,1,3,1,60,9,2,0
4,50611.0,0,1,98,459,0,24,6,0,4,5,6,0,1,0,0,0,0,0,2012,633,4688,493,22,0.18181818181818182,0.3181818181818182,0.2727272727272727,0,1,1,1,65,10,3,1
4,56242.0,0,1,72,689,8,167,11,8,88,4,6,0,0,0,0,0,0,0,2013,483,4538,971,28,0.2857142857142857,0.39285714285714285,0.17857142857142858,1,1,1,1,56,14,3,0
2,48904.0,0,1,1,283,10,38,0,13,27,2,8,0,0,0,0,0,0,0,2012,574,4629,371,17,0.4117647058823529,0.23529411764705882,0.23529411764705882,0,0,1,1,65,15,3,0
2,56243.0,1,2,26,347,0,35,4,3,7,2,5,0,0,0,0,0,0,0,2013,181,4236,396,20,0.2,0.4,0.3,0,0,3,1,50,9,0,0
2,21355.0,1,0,5,5,13,14,0,5,31,1,6,1,0,0,0,0,0,1,2013,313,4368,68,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,1,0,1,1,40,8,2,1
3,57420.0,0,1,22,280,0,18,0,0,24,1,7,0,1,0,0,0,0,0,2013,369,4424,322,15,0.3333333333333333,0.4,0.2,1,1,1,1,54,12,2,1
3,46390.0,0,1,56,95,14,64,2,9,38,2,7,0,0,0,0,0,0,0,2014,55,4110,222,10,0.4,0.3,0.1,0,1,1,1,70,11,0,0
0,54342.0,1,1,74,84,10,34,11,10,28,1,6,0,0,0,0,0,0,0,2013,361,4416,177,12,0.25,0.3333333333333333,0.3333333333333333,1,2,2,1,69,9,2,0
2,20895.0,1,0,24,18,3,17,3,0,4,0,9,0,0,0,0,0,0,0,2012,631,4686,45,6,0.3333333333333333,0.5,0.16666666666666666,1,0,1,1,52,11,2,0
2,92344.0,0,0,9,992,24,694,51,19,119,10,1,1,0,1,0,0,0,0,2014,165,4220,1899,20,0.25,0.25,0.0,1,0,0,0,77,6,1,2
0,26907.0,1,1,10,9,1,7,0,3,2,0,7,0,0,0,0,0,0,0,2013,313,4368,22,6,0.16666666666666666,0.5,0.3333333333333333,1,2,2,1,49,8,2,0
2,44964.0,1,1,35,19,1,17,2,0,2,0,8,0,0,0,0,0,0,0,2012,560,4615,41,5,0.2,0.6,0.2,1,0,2,1,45,9,2,0
2,75507.0,0,0,56,709,93,374,104,80,80,6,3,0,0,0,0,0,0,0,2014,58,4113,1440,21,0.38095238095238093,0.2857142857142857,0.047619047619047616,1,0,0,0,46,11,1,0
3,53761.0,1,1,7,158,0,76,13,7,71,4,5,0,0,0,0,0,0,0,2013,261,4316,325,17,0.23529411764705882,0.17647058823529413,0.35294117647058826,1,1,2,1,53,9,0,0
2,22682.0,1,0,51,10,14,29,4,2,36,1,4,0,0,0,0,0,0,0,2013,269,4324,95,10,0.2,0.4,0.3,1,0,1,1,52,6,0,0
4,38887.0,1,0,17,25,1,13,0,0,3,0,7,0,0,0,0,0,0,0,2014,119,4174,42,5,0.2,0.6,0.2,1,1,1,1,53,8,0,0
0,41658.0,1,1,30,8,4,12,15,4,29,1,4,0,0,0,0,0,0,0,2012,597,4652,72,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,2,2,1,50,5,2,0
4,29791.0,1,0,21,14,0,6,0,0,0,0,5,0,0,0,0,0,0,0,2014,45,4100,20,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,1,1,1,53,7,0,0
3,63915.0,0,2,2,622,7,115,30,0,15,3,5,0,0,0,0,0,0,0,2013,334,4389,789,23,0.2608695652173913,0.5217391304347826,0.08695652173913043,1,1,2,1,69,11,3,0
2,39996.0,1,1,85,11,0,3,0,0,1,0,6,0,0,0,0,0,0,0,2014,38,4093,15,4,0.25,0.5,0.25,0,0,2,1,51,7,0,0
2,26759.0,1,0,65,25,3,16,8,5,2,1,6,0,0,0,0,0,0,0,2014,142,4197,59,8,0.25,0.375,0.25,0,0,1,1,53,8,0,0
3,63841.0,0,1,64,635,15,100,20,7,131,3,6,0,0,0,0,0,0,0,2013,434,4489,908,22,0.4090909090909091,0.4090909090909091,0.045454545454545456,0,1,1,1,57,15,3,0
4,51039.0,1,1,11,100,64,79,65,0,109,2,7,0,0,0,0,0,0,0,2012,566,4621,417,14,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,1,2,1,56,13,3,0
2,60544.0,1,1,92,201,2,43,3,5,35,1,6,0,0,0,0,0,0,0,2012,673,4728,289,15,0.3333333333333333,0.3333333333333333,0.26666666666666666,1,0,2,1,64,11,2,0
2,65685.0,0,1,54,642,14,49,0,7,57,2,5,0,0,0,0,0,0,0,2014,92,4147,769,21,0.42857142857142855,0.42857142857142855,0.047619047619047616,1,0,1,1,53,14,3,0
2,37716.0,0,1,4,97,1,41,6,2,41,1,7,0,0,0,0,0,0,0,2014,69,4124,188,10,0.4,0.3,0.2,1,0,1,1,72,11,0,0
2,36864.0,0,1,53,204,5,39,17,0,89,2,8,0,0,0,0,0,0,1,2012,685,4740,354,14,0.35714285714285715,0.2857142857142857,0.21428571428571427,0,0,1,1,68,13,3,0
3,44511.0,1,0,39,513,7,133,46,14,14,4,8,0,0,0,0,0,0,0,2012,625,4680,727,26,0.3076923076923077,0.3076923076923077,0.23076923076923078,1,1,1,1,55,16,3,0
4,36947.0,1,1,49,88,3,21,4,1,29,0,9,0,0,0,0,0,0,0,2012,691,4746,146,11,0.2727272727272727,0.36363636363636365,0.36363636363636365,1,1,2,1,58,12,2,0
3,47352.0,0,1,70,172,12,112,8,0,15,1,7,0,0,0,0,0,0,0,2013,444,4499,319,16,0.375,0.3125,0.25,1,1,1,1,74,13,3,0
3,67087.0,0,1,40,329,35,222,130,35,43,5,4,0,0,0,0,0,0,0,2013,194,4249,794,22,0.3181818181818182,0.36363636363636365,0.09090909090909091,1,1,1,1,72,11,3,0
2,57045.0,0,1,40,296,13,104,11,13,17,2,3,0,0,0,0,0,0,0,2012,659,4714,454,18,0.2222222222222222,0.5,0.16666666666666666,1,0,1,1,75,7,3,0
4,36957.0,1,1,43,100,2,16,2,1,31,2,9,0,0,0,0,0,0,1,2012,661,4716,152,11,0.2727272727272727,0.18181818181818182,0.36363636363636365,0,1,2,1,72,12,2,0
4,69389.0,0,1,17,422,7,238,69,46,15,2,4,0,0,0,0,0,0,0,2012,639,4694,797,22,0.3181818181818182,0.5454545454545454,0.045454545454545456,1,1,1,1,48,11,3,0
2,80134.0,1,0,40,1218,16,272,104,0,80,3,6,0,1,1,1,0,0,1,2013,405,4460,1690,16,0.3125,0.375,0.125,1,0,1,1,53,11,3,3
3,43142.0,1,1,84,5,1,7,2,1,4,0,7,0,0,0,0,0,0,0,2014,131,4186,20,4,0.25,0.5,0.25,1,1,2,1,56,8,0,0
2,80589.0,0,0,25,507,93,520,242,40,26,10,1,0,0,0,1,0,0,1,2014,158,4213,1428,21,0.23809523809523808,0.23809523809523808,0.047619047619047616,1,0,0,0,81,6,1,1
2,34412.0,1,0,62,52,12,50,4,36,55,0,9,0,0,0,0,0,0,0,2013,501,4556,209,11,0.45454545454545453,0.2727272727272727,0.2727272727272727,0,0,1,1,35,14,2,0
2,57537.0,1,0,83,191,56,139,51,8,100,3,4,0,0,0,0,0,0,0,2013,384,4439,545,19,0.21052631578947367,0.42105263157894735,0.21052631578947367,0,0,1,1,46,8,3,0
1,22634.0,0,0,47,2,23,11,8,6,46,1,8,0,0,0,0,0,0,0,2013,529,4584,96,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,1,2,0,0,59,10,2,0
2,51315.0,0,0,45,68,28,39,16,30,41,2,2,0,0,0,0,0,0,0,2014,126,4181,222,10,0.2,0.5,0.1,1,0,0,0,77,4,0,0
2,36026.0,2,1,34,20,4,10,6,4,17,0,6,0,0,0,0,0,0,0,2014,105,4160,61,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,0,3,1,53,8,0,0
2,24639.0,1,1,3,20,3,16,0,4,1,0,6,0,0,0,0,0,0,0,2014,152,4207,44,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,1,0,2,1,52,8,0,0
4,34578.0,2,1,1,7,0,1,0,0,0,0,6,0,0,0,0,0,0,0,2014,79,4134,8,4,0.25,0.5,0.25,1,1,3,1,53,7,0,0
0,65704.0,0,0,18,279,172,74,38,8,246,10,1,0,0,0,0,0,0,0,2013,259,4314,817,23,0.08695652173913043,0.43478260869565216,0.043478260869565216,0,2,0,0,53,3,1,0
2,63810.0,0,1,45,977,12,253,16,12,101,3,8,0,1,0,0,0,0,0,2012,595,4650,1371,23,0.17391304347826086,0.5217391304347826,0.17391304347826086,0,0,1,1,59,12,3,1
4,54132.0,0,1,81,30,1,8,0,0,3,0,7,0,0,0,0,0,0,0,2014,133,4188,42,5,0.2,0.6,0.2,1,1,1,1,56,8,0,0
2,18690.0,0,0,77,6,1,7,23,4,19,1,8,0,0,0,0,0,0,0,2012,548,4603,60,5,0.2,0.4,0.2,1,0,0,0,66,9,2,0
2,28164.0,1,0,23,3,18,26,11,8,12,0,7,0,0,0,0,0,0,0,2013,421,4476,78,9,0.2222222222222222,0.4444444444444444,0.3333333333333333,1,0,1,1,55,9,2,0
4,34596.0,1,0,48,14,0,2,0,0,7,0,8,0,0,0,0,0,0,0,2013,442,4497,23,4,0.25,0.5,0.25,1,1,1,1,51,9,2,0
4,43269.0,1,0,61,10,1,7,0,0,1,0,8,0,0,0,0,0,0,0,2013,286,4341,19,4,0.25,0.5,0.25,1,1,1,1,53,9,2,0
0,38741.0,1,1,60,7,10,17,8,6,13,0,7,0,0,0,0,0,0,0,2014,91,4146,61,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,2,2,1,67,9,0,0
2,31907.0,0,0,75,33,87,64,175,16,74,1,7,0,0,0,0,0,0,0,2013,482,4537,449,14,0.42857142857142855,0.42857142857142855,0.07142857142857142,0,0,0,0,53,13,3,0
3,27100.0,1,0,64,12,0,13,2,0,10,0,7,0,0,0,0,0,0,0,2013,450,4505,37,5,0.2,0.6,0.2,1,1,1,1,42,8,2,0
0,31163.0,1,0,54,2,3,10,11,2,10,0,6,0,0,0,0,0,0,0,2014,136,4191,38,5,0.2,0.6,0.2,0,2,1,1,52,7,0,0
2,92533.0,0,0,84,693,21,118,110,147,42,5,2,0,0,1,1,0,0,0,2013,192,4247,1131,23,0.2608695652173913,0.4782608695652174,0.043478260869565216,1,0,0,0,40,8,1,2
2,34853.0,1,1,75,9,3,15,2,3,2,0,6,0,0,0,0,0,0,0,2013,188,4243,34,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,0,2,1,52,8,0,0
2,70844.0,1,1,16,129,26,67,3,67,2,1,7,0,0,0,0,0,0,0,2013,242,4297,294,17,0.35294117647058826,0.29411764705882354,0.29411764705882354,0,0,2,1,58,13,3,0
0,31086.0,1,1,79,16,2,11,3,0,16,1,8,1,0,0,0,0,0,0,2013,421,4476,48,6,0.16666666666666666,0.3333333333333333,0.3333333333333333,1,2,2,1,46,9,2,1
2,60544.0,1,1,92,201,2,43,3,5,35,1,6,0,0,0,0,0,0,0,2012,673,4728,289,15,0.3333333333333333,0.3333333333333333,0.26666666666666666,1,0,2,1,64,11,2,0
0,20491.0,0,0,16,5,4,5,4,2,10,1,7,0,0,0,0,0,0,0,2013,520,4575,30,4,0.0,0.5,0.25,1,2,0,0,39,7,2,0
2,42523.0,0,0,96,14,36,11,3,26,35,1,2,0,0,0,0,0,0,0,2014,67,4122,125,7,0.14285714285714285,0.5714285714285714,0.14285714285714285,1,0,0,0,61,3,0,0
2,39922.0,1,0,30,29,12,59,19,1,36,0,8,0,0,0,0,0,0,0,2013,500,4555,156,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,1,0,1,1,42,11,2,0
2,33402.0,1,1,60,26,2,19,10,5,8,1,8,0,0,0,0,0,0,0,2013,346,4401,70,9,0.2222222222222222,0.3333333333333333,0.3333333333333333,1,0,2,1,73,10,2,0
3,36408.0,1,1,11,9,1,4,3,2,3,0,6,0,0,0,0,0,0,0,2013,281,4336,22,4,0.25,0.5,0.25,1,1,2,1,76,7,0,0
2,21645.0,1,0,75,14,0,23,4,5,19,0,9,0,0,0,0,0,0,1,2012,664,4719,65,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,1,1,46,12,2,0
3,78427.0,0,0,36,972,19,595,180,26,138,7,3,0,0,0,1,0,0,1,2012,613,4668,1930,23,0.13043478260869565,0.43478260869565216,0.13043478260869565,0,1,0,0,77,6,1,1
2,82657.0,0,0,71,966,168,672,246,105,126,5,4,0,1,0,1,0,0,0,2013,275,4330,2283,23,0.30434782608695654,0.43478260869565216,0.043478260869565216,1,0,0,0,79,11,1,2
2,51876.0,0,0,88,99,27,102,28,48,6,2,1,0,0,0,0,0,0,0,2013,257,4312,310,13,0.15384615384615385,0.6153846153846154,0.07692307692307693,1,0,0,0,67,3,1,0
0,78041.0,0,0,93,482,35,553,72,160,17,4,2,0,0,0,0,0,0,0,2012,560,4615,1319,18,0.2222222222222222,0.5,0.05555555555555555,1,2,0,0,54,6,1,0
2,52852.0,0,1,93,714,8,99,11,0,47,7,8,1,0,0,0,0,0,0,2012,575,4630,879,26,0.38461538461538464,0.19230769230769232,0.15384615384615385,1,0,1,1,68,18,3,1
4,70038.0,0,0,54,587,54,348,71,54,130,4,2,0,0,0,0,0,0,0,2013,247,4302,1244,17,0.23529411764705882,0.47058823529411764,0.058823529411764705,1,1,0,0,43,6,1,0
0,69401.0,0,1,41,399,27,159,58,8,39,4,2,0,0,0,0,0,0,0,2014,98,4153,690,17,0.23529411764705882,0.29411764705882354,0.23529411764705882,1,2,1,1,52,6,0,0
2,46053.0,1,0,46,56,10,92,19,7,25,2,5,0,0,0,0,0,0,0,2013,497,4552,209,12,0.25,0.3333333333333333,0.25,1,0,1,1,53,8,2,0
2,77343.0,0,0,28,227,151,573,98,54,31,4,1,0,0,0,0,0,0,0,2014,20,4075,1134,17,0.17647058823529413,0.5294117647058824,0.058823529411764705,1,0,0,0,60,4,1,0
2,73892.0,0,0,40,703,102,601,0,58,43,11,1,0,0,0,0,0,0,1,2013,228,4283,1507,23,0.13043478260869565,0.34782608695652173,0.043478260869565216,0,0,0,0,72,4,1,0
4,40304.0,1,0,82,37,0,17,0,0,3,0,7,0,0,0,0,0,0,0,2013,272,4327,57,6,0.3333333333333333,0.5,0.16666666666666666,0,1,1,1,58,9,0,0
4,32727.0,0,0,38,167,13,180,86,13,70,3,8,0,0,0,0,0,0,0,2012,670,4725,529,17,0.4117647058823529,0.29411764705882354,0.11764705882352941,1,1,0,0,60,15,3,0
2,68695.0,0,0,3,458,81,356,106,50,40,4,2,0,0,0,0,0,0,0,2014,4,4059,1091,16,0.25,0.4375,0.0625,1,0,0,0,56,6,1,0
2,43300.0,0,1,87,91,3,52,2,1,31,0,8,0,0,0,0,0,0,1,2012,624,4679,180,11,0.36363636363636365,0.36363636363636365,0.2727272727272727,0,0,1,1,54,12,2,0
2,26290.0,1,1,49,15,8,16,11,5,22,0,6,0,0,0,0,0,0,0,2013,533,4588,77,10,0.2,0.4,0.4,1,0,2,1,53,8,2,0
2,93790.0,0,0,16,1302,68,731,89,114,45,7,2,0,1,1,1,0,0,1,2014,137,4192,2349,25,0.24,0.48,0.0,0,0,0,0,55,8,1,3
4,38410.0,0,0,65,153,64,123,116,64,14,2,6,0,0,0,0,0,0,1,2012,653,4708,534,18,0.2777777777777778,0.5,0.1111111111111111,1,1,0,0,51,11,3,0
3,64866.0,0,1,9,508,5,21,7,5,10,3,5,0,1,0,0,0,0,0,2014,154,4209,556,21,0.3333333333333333,0.3333333333333333,0.19047619047619047,0,1,1,1,75,12,3,1
2,57957.0,0,1,24,290,59,177,77,5,29,6,3,0,0,0,0,0,1,0,2013,314,4369,637,25,0.16,0.32,0.28,1,0,1,1,66,7,3,0
4,46015.0,1,1,25,38,0,2,0,0,6,0,7,1,0,0,0,1,0,0,2014,77,4132,46,5,0.2,0.6,0.2,1,1,2,1,70,8,0,2
2,16531.0,1,0,43,2,13,6,7,5,11,0,7,0,0,0,0,0,0,0,2014,11,4066,44,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,1,1,47,10,0,0
3,28072.0,1,0,10,30,0,10,2,0,5,0,7,0,0,0,0,0,0,0,2013,356,4411,47,5,0.2,0.6,0.2,1,1,1,1,39,8,2,0
3,49476.0,0,1,29,386,23,95,54,41,196,11,2,0,0,0,0,0,0,0,2013,374,4429,795,22,0.09090909090909091,0.22727272727272727,0.18181818181818182,0,1,1,1,62,4,3,0
2,50725.0,0,1,45,443,10,75,0,10,48,1,8,0,0,0,0,0,0,0,2013,501,4556,586,21,0.38095238095238093,0.38095238095238093,0.19047619047619047,1,0,1,1,72,16,3,0
2,83844.0,0,0,57,901,31,345,75,31,191,4,1,0,0,1,0,0,0,0,2013,413,4468,1574,20,0.2,0.55,0.05,1,0,0,0,73,5,1,1
4,41145.0,1,1,20,9,0,3,0,0,1,0,3,0,0,0,0,0,0,0,2014,141,4196,13,4,0.0,0.75,0.25,1,1,2,1,75,3,0,0
2,67419.0,0,1,29,846,84,352,91,56,42,4,5,0,0,0,0,0,0,0,2013,529,4584,1471,25,0.36,0.32,0.16,1,0,1,1,55,14,3,0
0,23162.0,1,1,82,8,3,9,19,4,22,1,6,0,0,0,0,0,0,0,2013,190,4245,65,8,0.125,0.375,0.375,1,2,2,1,55,7,0,0
2,34380.0,1,0,68,72,7,58,13,1,24,1,8,0,0,0,0,0,0,0,2013,423,4478,175,12,0.3333333333333333,0.25,0.3333333333333333,1,0,1,1,48,12,2,0
2,34704.0,0,1,65,29,0,5,0,1,5,0,5,0,0,0,0,0,0,0,2013,428,4483,40,5,0.2,0.6,0.2,0,0,1,1,59,6,0,0
4,94871.0,0,2,99,169,24,553,188,0,144,5,7,0,1,1,0,0,0,1,2012,666,4721,1078,18,0.4444444444444444,0.2222222222222222,0.05555555555555555,1,1,2,1,56,15,3,2
2,65148.0,0,1,9,460,35,422,33,12,153,6,4,0,0,0,0,0,0,0,2012,590,4645,1115,21,0.2857142857142857,0.3333333333333333,0.09523809523809523,1,0,1,1,67,10,3,0
2,39898.0,0,1,20,69,8,26,12,7,12,0,7,0,0,0,0,0,0,0,2013,502,4557,134,9,0.3333333333333333,0.4444444444444444,0.2222222222222222,1,0,1,1,71,10,2,0
3,64857.0,0,0,78,556,14,717,210,0,43,5,4,0,0,0,0,0,0,0,2012,583,4638,1540,23,0.30434782608695654,0.43478260869565216,0.043478260869565216,0,1,0,0,69,11,1,0
4,59892.0,0,1,26,73,0,13,0,1,0,1,3,0,0,0,0,0,0,0,2013,239,4294,87,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,1,1,1,1,55,5,0,0
3,41020.0,0,0,68,112,1,54,7,7,36,2,3,0,0,0,0,0,0,0,2013,244,4299,217,10,0.3,0.4,0.1,0,1,0,0,38,6,0,0
4,57072.0,0,1,79,944,0,60,0,0,30,5,5,1,0,0,0,0,0,0,2014,156,4211,1034,27,0.25925925925925924,0.48148148148148145,0.07407407407407407,1,1,1,1,64,12,3,1
2,60474.0,0,1,25,265,199,303,234,9,170,2,7,0,0,0,0,0,0,0,2013,454,4509,1180,31,0.3225806451612903,0.3870967741935484,0.22580645161290322,0,0,1,1,46,17,3,0
2,62807.0,0,1,83,526,28,135,10,21,99,3,5,0,0,0,0,0,0,0,2012,667,4722,819,23,0.21739130434782608,0.5217391304347826,0.13043478260869565,1,0,1,1,65,10,3,0
0,19414.0,1,0,32,2,3,12,3,5,7,0,8,0,0,0,0,0,0,0,2013,256,4311,32,5,0.2,0.6,0.2,1,2,1,1,44,9,2,0
2,19107.0,1,0,49,2,4,9,10,5,16,0,7,0,0,0,0,0,0,0,2013,311,4366,46,6,0.16666666666666666,0.5,0.3333333333333333,1,0,1,1,45,8,2,0
0,75484.0,0,1,50,378,97,259,197,194,34,3,4,0,0,0,0,0,0,0,2012,696,4751,1159,18,0.3888888888888889,0.3333333333333333,0.1111111111111111,1,2,1,1,49,11,3,0
3,70379.0,0,1,84,553,25,142,65,67,8,3,4,0,0,0,0,0,0,0,2013,483,4538,860,25,0.24,0.52,0.12,0,1,1,1,49,10,3,0
3,79419.0,0,0,96,751,127,687,20,15,31,6,2,0,0,0,0,0,0,0,2014,7,4062,1631,15,0.26666666666666666,0.26666666666666666,0.06666666666666667,1,1,0,0,55,6,1,0
4,64014.0,2,1,56,406,0,30,0,0,8,2,7,0,0,0,1,0,0,0,2014,19,4074,444,22,0.36363636363636365,0.22727272727272727,0.3181818181818182,1,1,3,1,79,15,0,1
2,76998.0,0,1,85,1449,89,161,69,35,107,8,6,0,0,1,0,0,0,0,2013,534,4589,1910,29,0.3793103448275862,0.27586206896551724,0.06896551724137931,1,0,1,1,70,17,3,1
3,49854.0,1,0,63,123,17,171,39,0,30,2,6,0,0,0,0,0,0,0,2013,231,4286,380,18,0.3333333333333333,0.2777777777777778,0.2777777777777778,1,1,1,1,53,12,0,0
4,60585.0,1,1,17,267,42,309,55,42,21,4,5,0,0,0,0,0,0,1,2013,370,4425,736,30,0.23333333333333334,0.3,0.3333333333333333,1,1,2,1,54,12,3,0
4,42873.0,1,1,11,209,0,40,3,2,15,1,8,0,0,0,0,0,0,0,2013,524,4579,269,15,0.4,0.26666666666666666,0.26666666666666666,0,1,2,1,75,14,2,0
2,87679.0,0,0,62,1259,172,815,97,148,33,11,4,1,0,1,1,0,0,1,2013,337,4392,2524,29,0.2413793103448276,0.3448275862068966,0.034482758620689655,1,0,0,0,37,11,1,3
2,57867.0,1,0,48,344,35,178,15,23,17,2,6,0,0,0,0,0,0,0,2013,271,4326,612,25,0.28,0.36,0.28,1,0,1,1,47,13,3,0
2,35765.0,1,0,86,22,3,30,0,5,15,0,6,0,0,0,0,0,0,0,2013,200,4255,75,8,0.25,0.5,0.25,1,0,1,1,35,8,0,0
2,65492.0,0,0,73,247,161,295,210,85,47,7,2,0,0,0,0,0,0,0,2014,154,4209,1045,26,0.15384615384615385,0.5,0.07692307692307693,1,0,0,0,66,6,1,0
2,32952.0,1,0,36,38,0,12,3,1,1,0,7,0,0,0,0,0,0,0,2013,210,4265,55,6,0.3333333333333333,0.5,0.16666666666666666,0,0,1,1,48,9,0,0
4,53374.0,0,1,34,896,10,101,13,10,34,2,9,1,0,0,0,0,0,1,2012,682,4737,1064,21,0.19047619047619047,0.42857142857142855,0.2857142857142857,1,1,1,1,56,13,3,1
2,71706.0,0,1,16,931,56,253,91,98,14,5,5,0,0,0,0,0,0,0,2012,593,4648,1443,25,0.36,0.28,0.16,1,0,1,1,66,14,3,0
2,68487.0,0,0,48,758,12,385,33,89,89,7,4,0,0,0,0,0,0,0,2013,532,4587,1366,30,0.3,0.43333333333333335,0.03333333333333333,1,0,0,0,37,13,1,0
3,53253.0,1,1,61,216,9,57,20,9,125,3,5,0,0,0,0,0,0,0,2013,503,4558,436,19,0.21052631578947367,0.2631578947368421,0.3684210526315789,1,1,2,1,50,9,3,0
0,31163.0,1,0,54,2,3,10,11,2,10,0,6,0,0,0,0,0,0,0,2014,136,4191,38,5,0.2,0.6,0.2,0,2,1,1,52,7,0,0
